"units1","units2","dropout_rate1","dropout_rate2","learning_rate","batch_size","epochs","val_accuracy","num_actual_epochs"
128,32,0.2,0.4,1e-05,32,100,0.330097079277039,23
256,32,0.2,0.4,1e-05,32,100,0.271844655275345,16
64,64,0.2,0.4,1e-05,32,100,0.300970882177353,16
128,64,0.2,0.4,1e-05,32,100,0.252427190542221,16
256,64,0.2,0.4,1e-05,32,100,0.213592231273651,17
128,128,0.2,0.4,1e-05,32,100,0.359223306179047,21
256,128,0.2,0.4,1e-05,32,100,0.427184462547302,35
64,32,0.3,0.4,1e-05,32,100,0.233009710907936,21
128,32,0.3,0.4,1e-05,32,100,0.213592231273651,31
256,32,0.3,0.4,1e-05,32,100,0.446601927280426,100
64,64,0.3,0.4,1e-05,32,100,0.398058265447617,16
128,64,0.3,0.4,1e-05,32,100,0.349514573812485,97
256,64,0.3,0.4,1e-05,32,100,0.223300963640213,16
128,128,0.3,0.4,1e-05,32,100,0.271844655275345,16
256,128,0.3,0.4,1e-05,32,100,0.427184462547302,57
64,32,0.4,0.4,1e-05,32,100,0.271844655275345,16
128,32,0.4,0.4,1e-05,32,100,0.320388346910477,17
256,32,0.4,0.4,1e-05,32,100,0.203883498907089,16
64,64,0.4,0.4,1e-05,32,100,0.126213595271111,17
128,64,0.4,0.4,1e-05,32,100,0.495145618915558,48
256,64,0.4,0.4,1e-05,32,100,0.223300963640213,16
128,128,0.4,0.4,1e-05,32,100,0.388349503278732,57
256,128,0.4,0.4,1e-05,32,100,0.194174751639366,29
64,32,0.2,0.2,0.01,64,100,0.504854381084442,37
128,32,0.2,0.2,0.01,64,100,0.524271845817566,41
256,32,0.2,0.2,0.01,64,100,0.524271845817566,35
64,64,0.2,0.2,0.01,64,100,0.504854381084442,37
128,64,0.2,0.2,0.01,64,100,0.524271845817566,48
256,64,0.2,0.2,0.01,64,100,0.53398060798645,35
128,128,0.2,0.2,0.01,64,100,0.54368931055069,36
256,128,0.2,0.2,0.01,64,100,0.553398072719574,49
64,32,0.3,0.2,0.01,64,100,0.524271845817566,60
128,32,0.3,0.2,0.01,64,100,0.504854381084442,53
256,32,0.3,0.2,0.01,64,100,0.524271845817566,42
64,64,0.3,0.2,0.01,64,100,0.563106775283813,47
128,64,0.3,0.2,0.01,64,100,0.514563083648682,47
256,64,0.3,0.2,0.01,64,100,0.514563083648682,37
128,128,0.3,0.2,0.01,64,100,0.524271845817566,42
256,128,0.3,0.2,0.01,64,100,0.524271845817566,39
64,32,0.4,0.2,0.01,64,100,0.524271845817566,66
128,32,0.4,0.2,0.01,64,100,0.485436886548996,36
256,32,0.4,0.2,0.01,64,100,0.504854381084442,38
64,64,0.4,0.2,0.01,64,100,0.495145618915558,22
128,64,0.4,0.2,0.01,64,100,0.553398072719574,69
256,64,0.4,0.2,0.01,64,100,0.524271845817566,41
128,128,0.4,0.2,0.01,64,100,0.53398060798645,48
256,128,0.4,0.2,0.01,64,100,0.514563083648682,37
64,32,0.2,0.3,0.01,64,100,0.524271845817566,44
128,32,0.2,0.3,0.01,64,100,0.495145618915558,54
256,32,0.2,0.3,0.01,64,100,0.524271845817566,47
64,64,0.2,0.3,0.01,64,100,0.553398072719574,56
128,64,0.2,0.3,0.01,64,100,0.572815537452698,57
256,64,0.2,0.3,0.01,64,100,0.54368931055069,60
128,128,0.2,0.3,0.01,64,100,0.514563083648682,62
256,128,0.2,0.3,0.01,64,100,0.563106775283813,55
64,32,0.3,0.3,0.01,64,100,0.495145618915558,47
128,32,0.3,0.3,0.01,64,100,0.53398060798645,41
256,32,0.3,0.3,0.01,64,100,0.553398072719574,64
64,64,0.3,0.3,0.01,64,100,0.553398072719574,57
128,64,0.3,0.3,0.01,64,100,0.53398060798645,47
256,64,0.3,0.3,0.01,64,100,0.524271845817566,55
128,128,0.3,0.3,0.01,64,100,0.54368931055069,56
256,128,0.3,0.3,0.01,64,100,0.514563083648682,41
64,32,0.4,0.3,0.01,64,100,0.514563083648682,38
128,32,0.4,0.3,0.01,64,100,0.524271845817566,43
256,32,0.4,0.3,0.01,64,100,0.563106775283813,67
64,64,0.4,0.3,0.01,64,100,0.514563083648682,48
128,64,0.4,0.3,0.01,64,100,0.524271845817566,47
256,64,0.4,0.3,0.01,64,100,0.563106775283813,40
128,128,0.4,0.3,0.01,64,100,0.514563083648682,55
256,128,0.4,0.3,0.01,64,100,0.54368931055069,59
64,32,0.2,0.4,0.01,64,100,0.563106775283813,56
128,32,0.2,0.4,0.01,64,100,0.485436886548996,46
256,32,0.2,0.4,0.01,64,100,0.54368931055069,53
64,64,0.2,0.4,0.01,64,100,0.553398072719574,43
128,64,0.2,0.4,0.01,64,100,0.504854381084442,69
256,64,0.2,0.4,0.01,64,100,0.54368931055069,44
128,128,0.2,0.4,0.01,64,100,0.504854381084442,42
256,128,0.2,0.4,0.01,64,100,0.54368931055069,39
64,32,0.3,0.4,0.01,64,100,0.504854381084442,50
128,32,0.3,0.4,0.01,64,100,0.524271845817566,44
256,32,0.3,0.4,0.01,64,100,0.572815537452698,49
64,64,0.3,0.4,0.01,64,100,0.504854381084442,34
128,64,0.3,0.4,0.01,64,100,0.553398072719574,58
256,64,0.3,0.4,0.01,64,100,0.504854381084442,45
128,128,0.3,0.4,0.01,64,100,0.553398072719574,53
256,128,0.3,0.4,0.01,64,100,0.45631068944931,29
64,32,0.4,0.4,0.01,64,100,0.54368931055069,54
128,32,0.4,0.4,0.01,64,100,0.495145618915558,40
256,32,0.4,0.4,0.01,64,100,0.524271845817566,33
64,64,0.4,0.4,0.01,64,100,0.553398072719574,43
128,64,0.4,0.4,0.01,64,100,0.553398072719574,56
256,64,0.4,0.4,0.01,64,100,0.53398060798645,54
128,128,0.4,0.4,0.01,64,100,0.524271845817566,39
256,128,0.4,0.4,0.01,64,100,0.514563083648682,41
64,32,0.2,0.2,0.001,64,100,0.485436886548996,57
128,32,0.2,0.2,0.001,64,100,0.485436886548996,46
256,32,0.2,0.2,0.001,64,100,0.54368931055069,40
64,64,0.2,0.2,0.001,64,100,0.495145618915558,47
128,64,0.2,0.2,0.001,64,100,0.485436886548996,38
256,64,0.2,0.2,0.001,64,100,0.524271845817566,44
128,128,0.2,0.2,0.001,64,100,0.495145618915558,43
256,128,0.2,0.2,0.001,64,100,0.514563083648682,42
64,32,0.3,0.2,0.001,64,100,0.446601927280426,30
128,32,0.3,0.2,0.001,64,100,0.475728154182434,22
256,32,0.3,0.2,0.001,64,100,0.495145618915558,51
64,64,0.3,0.2,0.001,64,100,0.54368931055069,56
128,64,0.3,0.2,0.001,64,100,0.475728154182434,17
256,64,0.3,0.2,0.001,64,100,0.514563083648682,46
128,128,0.3,0.2,0.001,64,100,0.572815537452698,43
256,128,0.3,0.2,0.001,64,100,0.475728154182434,32
64,32,0.4,0.2,0.001,64,100,0.475728154182434,36
128,32,0.4,0.2,0.001,64,100,0.41747573018074,20
256,32,0.4,0.2,0.001,64,100,0.475728154182434,30
64,64,0.4,0.2,0.001,64,100,0.475728154182434,42
128,64,0.4,0.2,0.001,64,100,0.485436886548996,42
256,64,0.4,0.2,0.001,64,100,0.446601927280426,17
128,128,0.4,0.2,0.001,64,100,0.495145618915558,26
256,128,0.4,0.2,0.001,64,100,0.504854381084442,31
64,32,0.2,0.3,0.001,64,100,0.45631068944931,35
128,32,0.2,0.3,0.001,64,100,0.514563083648682,40
256,32,0.2,0.3,0.001,64,100,0.504854381084442,26
64,64,0.2,0.3,0.001,64,100,0.436893194913864,34
128,64,0.2,0.3,0.001,64,100,0.495145618915558,30
256,64,0.2,0.3,0.001,64,100,0.475728154182434,35
128,128,0.2,0.3,0.001,64,100,0.504854381084442,32
256,128,0.2,0.3,0.001,64,100,0.475728154182434,32
64,32,0.3,0.3,0.001,64,100,0.485436886548996,49
128,32,0.3,0.3,0.001,64,100,0.475728154182434,34
256,32,0.3,0.3,0.001,64,100,0.514563083648682,46
64,64,0.3,0.3,0.001,64,100,0.475728154182434,32
128,64,0.3,0.3,0.001,64,100,0.495145618915558,44
256,64,0.3,0.3,0.001,64,100,0.524271845817566,43
128,128,0.3,0.3,0.001,64,100,0.514563083648682,42
256,128,0.3,0.3,0.001,64,100,0.514563083648682,48
64,32,0.4,0.3,0.001,64,100,0.495145618915558,34
128,32,0.4,0.3,0.001,64,100,0.582524299621582,56
256,32,0.4,0.3,0.001,64,100,0.436893194913864,44
64,64,0.4,0.3,0.001,64,100,0.54368931055069,57
128,64,0.4,0.3,0.001,64,100,0.466019421815872,49
256,64,0.4,0.3,0.001,64,100,0.427184462547302,17
128,128,0.4,0.3,0.001,64,100,0.446601927280426,27
256,128,0.4,0.3,0.001,64,100,0.504854381084442,40
64,32,0.2,0.4,0.001,64,100,0.446601927280426,23
128,32,0.2,0.4,0.001,64,100,0.495145618915558,61
256,32,0.2,0.4,0.001,64,100,0.485436886548996,38
64,64,0.2,0.4,0.001,64,100,0.466019421815872,37
128,64,0.2,0.4,0.001,64,100,0.495145618915558,32
256,64,0.2,0.4,0.001,64,100,0.504854381084442,56
128,128,0.2,0.4,0.001,64,100,0.514563083648682,46
256,128,0.2,0.4,0.001,64,100,0.504854381084442,16
64,32,0.3,0.4,0.001,64,100,0.45631068944931,34
128,32,0.3,0.4,0.001,64,100,0.504854381084442,39
256,32,0.3,0.4,0.001,64,100,0.427184462547302,21
64,64,0.3,0.4,0.001,64,100,0.495145618915558,41
128,64,0.3,0.4,0.001,64,100,0.485436886548996,28
256,64,0.3,0.4,0.001,64,100,0.54368931055069,46
128,128,0.3,0.4,0.001,64,100,0.524271845817566,48
256,128,0.3,0.4,0.001,64,100,0.54368931055069,44
64,32,0.4,0.4,0.001,64,100,0.53398060798645,43
128,32,0.4,0.4,0.001,64,100,0.54368931055069,47
256,32,0.4,0.4,0.001,64,100,0.475728154182434,56
64,64,0.4,0.4,0.001,64,100,0.485436886548996,47
128,64,0.4,0.4,0.001,64,100,0.53398060798645,46
256,64,0.4,0.4,0.001,64,100,0.45631068944931,34
128,128,0.4,0.4,0.001,64,100,0.485436886548996,22
256,128,0.4,0.4,0.001,64,100,0.485436886548996,26
64,32,0.2,0.2,1e-04,64,100,0.45631068944931,44
128,32,0.2,0.2,1e-04,64,100,0.300970882177353,16
256,32,0.2,0.2,1e-04,64,100,0.427184462547302,54
64,64,0.2,0.2,1e-04,64,100,0.407766997814178,16
128,64,0.2,0.2,1e-04,64,100,0.330097079277039,63
256,64,0.2,0.2,1e-04,64,100,0.485436886548996,44
128,128,0.2,0.2,1e-04,64,100,0.485436886548996,44
256,128,0.2,0.2,1e-04,64,100,0.475728154182434,37
64,32,0.3,0.2,1e-04,64,100,0.45631068944931,85
128,32,0.3,0.2,1e-04,64,100,0.475728154182434,50
256,32,0.3,0.2,1e-04,64,100,0.475728154182434,65
64,64,0.3,0.2,1e-04,64,100,0.427184462547302,50
128,64,0.3,0.2,1e-04,64,100,0.330097079277039,31
256,64,0.3,0.2,1e-04,64,100,0.407766997814178,32
128,128,0.3,0.2,1e-04,64,100,0.436893194913864,16
256,128,0.3,0.2,1e-04,64,100,0.37864077091217,33
64,32,0.4,0.2,1e-04,64,100,0.300970882177353,16
128,32,0.4,0.2,1e-04,64,100,0.300970882177353,65
256,32,0.4,0.2,1e-04,64,100,0.398058265447617,40
64,64,0.4,0.2,1e-04,64,100,0.368932038545609,51
128,64,0.4,0.2,1e-04,64,100,0.466019421815872,51
256,64,0.4,0.2,1e-04,64,100,0.3398058116436,34
128,128,0.4,0.2,1e-04,64,100,0.398058265447617,44
256,128,0.4,0.2,1e-04,64,100,0.446601927280426,24
64,32,0.2,0.3,1e-04,64,100,0.213592231273651,18
128,32,0.2,0.3,1e-04,64,100,0.495145618915558,49
256,32,0.2,0.3,1e-04,64,100,0.300970882177353,29
64,64,0.2,0.3,1e-04,64,100,0.359223306179047,43
128,64,0.2,0.3,1e-04,64,100,0.466019421815872,34
256,64,0.2,0.3,1e-04,64,100,0.3398058116436,27
128,128,0.2,0.3,1e-04,64,100,0.436893194913864,48
256,128,0.2,0.3,1e-04,64,100,0.45631068944931,33
64,32,0.3,0.3,1e-04,64,100,0.495145618915558,75
128,32,0.3,0.3,1e-04,64,100,0.446601927280426,85
256,32,0.3,0.3,1e-04,64,100,0.427184462547302,42
64,64,0.3,0.3,1e-04,64,100,0.407766997814178,73
128,64,0.3,0.3,1e-04,64,100,0.3398058116436,29
256,64,0.3,0.3,1e-04,64,100,0.407766997814178,50
128,128,0.3,0.3,1e-04,64,100,0.3398058116436,16
256,128,0.3,0.3,1e-04,64,100,0.398058265447617,41
64,32,0.4,0.3,1e-04,64,100,0.427184462547302,49
128,32,0.4,0.3,1e-04,64,100,0.427184462547302,43
256,32,0.4,0.3,1e-04,64,100,0.45631068944931,64
64,64,0.4,0.3,1e-04,64,100,0.407766997814178,51
128,64,0.4,0.3,1e-04,64,100,0.281553387641907,27
256,64,0.4,0.3,1e-04,64,100,0.427184462547302,44
128,128,0.4,0.3,1e-04,64,100,0.504854381084442,68
256,128,0.4,0.3,1e-04,64,100,0.427184462547302,46
64,32,0.2,0.4,1e-04,64,100,0.368932038545609,41
128,32,0.2,0.4,1e-04,64,100,0.388349503278732,59
256,32,0.2,0.4,1e-04,64,100,0.45631068944931,47
64,64,0.2,0.4,1e-04,64,100,0.504854381084442,68
128,64,0.2,0.4,1e-04,64,100,0.359223306179047,16
256,64,0.2,0.4,1e-04,64,100,0.446601927280426,42
128,128,0.2,0.4,1e-04,64,100,0.368932038545609,17
256,128,0.2,0.4,1e-04,64,100,0.475728154182434,42
64,32,0.3,0.4,1e-04,64,100,0.271844655275345,17
128,32,0.3,0.4,1e-04,64,100,0.446601927280426,51
256,32,0.3,0.4,1e-04,64,100,0.446601927280426,50
64,64,0.3,0.4,1e-04,64,100,0.45631068944931,48
128,64,0.3,0.4,1e-04,64,100,0.291262149810791,16
256,64,0.3,0.4,1e-04,64,100,0.446601927280426,34
128,128,0.3,0.4,1e-04,64,100,0.446601927280426,64
256,128,0.3,0.4,1e-04,64,100,0.485436886548996,71
64,32,0.4,0.4,1e-04,64,100,0.446601927280426,92
128,32,0.4,0.4,1e-04,64,100,0.504854381084442,74
256,32,0.4,0.4,1e-04,64,100,0.320388346910477,17
64,64,0.4,0.4,1e-04,64,100,0.436893194913864,83
128,64,0.4,0.4,1e-04,64,100,0.427184462547302,59
256,64,0.4,0.4,1e-04,64,100,0.446601927280426,39
128,128,0.4,0.4,1e-04,64,100,0.446601927280426,60
256,128,0.4,0.4,1e-04,64,100,0.37864077091217,30
64,32,0.2,0.2,1e-05,64,100,0.320388346910477,16
128,32,0.2,0.2,1e-05,64,100,0.300970882177353,68
256,32,0.2,0.2,1e-05,64,100,0.135922327637672,23
64,64,0.2,0.2,1e-05,64,100,0.262135922908783,19
128,64,0.2,0.2,1e-05,64,100,0.252427190542221,30
256,64,0.2,0.2,1e-05,64,100,0.213592231273651,21
128,128,0.2,0.2,1e-05,64,100,0.262135922908783,42
256,128,0.2,0.2,1e-05,64,100,0.165048539638519,20
64,32,0.3,0.2,1e-05,64,100,0.37864077091217,16
128,32,0.3,0.2,1e-05,64,100,0.0873786434531212,16
256,32,0.3,0.2,1e-05,64,100,0.300970882177353,24
64,64,0.3,0.2,1e-05,64,100,0.368932038545609,16
128,64,0.3,0.2,1e-05,64,100,0.271844655275345,16
256,64,0.3,0.2,1e-05,64,100,0.242718443274498,29
128,128,0.3,0.2,1e-05,64,100,0.310679614543915,16
256,128,0.3,0.2,1e-05,64,100,0.436893194913864,61
64,32,0.4,0.2,1e-05,64,100,0.223300963640213,16
128,32,0.4,0.2,1e-05,64,100,0.242718443274498,19
256,32,0.4,0.2,1e-05,64,100,0.291262149810791,16
64,64,0.4,0.2,1e-05,64,100,0.155339807271957,29
128,64,0.4,0.2,1e-05,64,100,0.407766997814178,16
256,64,0.4,0.2,1e-05,64,100,0.300970882177353,67
128,128,0.4,0.2,1e-05,64,100,0.281553387641907,16
256,128,0.4,0.2,1e-05,64,100,0.233009710907936,16
64,32,0.2,0.3,1e-05,64,100,0.262135922908783,25
128,32,0.2,0.3,1e-05,64,100,0.300970882177353,16
256,32,0.2,0.3,1e-05,64,100,0.135922327637672,25
64,64,0.2,0.3,1e-05,64,100,0.368932038545609,38
128,64,0.2,0.3,1e-05,64,100,0.300970882177353,16
256,64,0.2,0.3,1e-05,64,100,0.262135922908783,22
128,128,0.2,0.3,1e-05,64,100,0.37864077091217,50
256,128,0.2,0.3,1e-05,64,100,0.368932038545609,69
64,32,0.3,0.3,1e-05,64,100,0.3398058116436,16
128,32,0.3,0.3,1e-05,64,100,0.320388346910477,51
256,32,0.3,0.3,1e-05,64,100,0.427184462547302,16
64,64,0.3,0.3,1e-05,64,100,0.262135922908783,21
128,64,0.3,0.3,1e-05,64,100,0.252427190542221,43
256,64,0.3,0.3,1e-05,64,100,0.203883498907089,38
128,128,0.3,0.3,1e-05,64,100,0.427184462547302,74
256,128,0.3,0.3,1e-05,64,100,0.310679614543915,18
64,32,0.4,0.3,1e-05,64,100,0.262135922908783,16
128,32,0.4,0.3,1e-05,64,100,0.320388346910477,64
256,32,0.4,0.3,1e-05,64,100,0.300970882177353,52
64,64,0.4,0.3,1e-05,64,100,0.330097079277039,16
128,64,0.4,0.3,1e-05,64,100,0.3398058116436,34
256,64,0.4,0.3,1e-05,64,100,0.330097079277039,58
128,128,0.4,0.3,1e-05,64,100,0.281553387641907,16
256,128,0.4,0.3,1e-05,64,100,0.349514573812485,16
64,32,0.2,0.4,1e-05,64,100,0.213592231273651,16
128,32,0.2,0.4,1e-05,64,100,0.242718443274498,26
256,32,0.2,0.4,1e-05,64,100,0.184466019272804,17
64,64,0.2,0.4,1e-05,64,100,0.242718443274498,31
128,64,0.2,0.4,1e-05,64,100,0.320388346910477,16
256,64,0.2,0.4,1e-05,64,100,0.291262149810791,50
128,128,0.2,0.4,1e-05,64,100,0.262135922908783,62
256,128,0.2,0.4,1e-05,64,100,0.271844655275345,18
64,32,0.3,0.4,1e-05,64,100,0.233009710907936,24
128,32,0.3,0.4,1e-05,64,100,0.174757286906242,16
256,32,0.3,0.4,1e-05,64,100,0.349514573812485,63
64,64,0.3,0.4,1e-05,64,100,0.203883498907089,18
128,64,0.3,0.4,1e-05,64,100,0.281553387641907,61
256,64,0.3,0.4,1e-05,64,100,0.37864077091217,69
128,128,0.3,0.4,1e-05,64,100,0.281553387641907,72
256,128,0.3,0.4,1e-05,64,100,0.194174751639366,26
64,32,0.4,0.4,1e-05,64,100,0.41747573018074,16
128,32,0.4,0.4,1e-05,64,100,0.349514573812485,16
256,32,0.4,0.4,1e-05,64,100,0.223300963640213,22
64,64,0.4,0.4,1e-05,64,100,0.194174751639366,17
128,64,0.4,0.4,1e-05,64,100,0.194174751639366,26
256,64,0.4,0.4,1e-05,64,100,0.233009710907936,21
128,128,0.4,0.4,1e-05,64,100,0.213592231273651,24
256,128,0.4,0.4,1e-05,64,100,0.427184462547302,45
